DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,BE,2019,1236937,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,BE,2020,1311337,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2000,774000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2001,819000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2002,867000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2003,899000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2004,887000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2005,853000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2006,853000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2007,769000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2008,761000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2009,777000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2010,808000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2011,807000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2012,826000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2013,841300,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2014,948000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2015,966000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2016,948400,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2017,928600,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2018,927900,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2019,935500,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,CH,2020,932900,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2000,10387000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2001,10582000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2002,10307000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2003,9879099,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2004,9331000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2005,9232000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2006,9139000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2007,,c
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2008,8640000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2009,8681000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2010,8544000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2011,8930000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2012,8829000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2013,9017000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2014,8343000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2015,8369000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2016,8220045,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2017,8282919,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2018,8660965,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2019,8989597,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DE,2020,9247892,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2000,407000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2001,434000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2002,433000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2006,375000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2007,413000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2008,466000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2013,388300,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2014,403656,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2015,458902,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2016,490881,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2017,509600,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2018,537150,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2019,561086,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,DK,2020,590682,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2000,2842000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2001,3713000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2002,4007000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2003,4129000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2004,4014000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2006,4005000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2007,4147000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2008,4418000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2009,4574000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2010,4534000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2011,4034000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2012,3419000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2013,2856000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2014,2194551,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2015,1935046,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2016,2015473,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2017,2381060,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2018,2811611,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2019,3194826,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,ES,2020,3463930,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2000,329000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2001,373000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2002,404000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2003,393000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2004,372000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2005,387000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2006,420000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2007,452000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2008,458000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2009,457000,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2010,432000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2011,379000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2012,361000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2013,346000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2014,364109,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2015,355165,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2016,333937,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2017,333220,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2018,355413,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2019,377202,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FI,2020,395862,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2000,5780000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2001,5840000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2002,6288000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2003,6630000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2004,6604000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2005,6442000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2006,6249000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2007,6197000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2010,6580000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2011,6802000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2012,6903000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2013,6641951,b
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2014,6708174,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2015,6337571,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2016,5897414,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2017,5488587,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2018,5496868,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2019,5736637,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,FR,2020,6104273,p
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2000,369000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2001,416000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2002,500000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2003,516000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2004,502000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2006,433000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2007,460000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2008,471720,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2009,537300,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2010,585850,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2011,589370,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2012,481960,d
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2013,396330,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2014,335470,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2015,352930,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2016,343640,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2017,359130,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2018,408560,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2019,501300,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IE,2020,577020,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2000,24000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2001,35000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2002,44000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2003,49000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2004,50000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IS,2005,26000,e
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2000,11382000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2001,12124000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2002,12977000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2003,13770000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2004,14394000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2005,14296000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2006,14190000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2007,9303000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2008,9288000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2009,9498000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2010,9336000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2011,9221000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2012,8780000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2013,7972000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2014,7202499,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2015,6340626,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2016,5767407,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2017,5666318,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2018,6161807,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2019,6860846,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,IT,2020,7451597,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2000,72980,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2001,79000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2002,84000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2003,87000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2004,86000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2005,87000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2006,92000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2007,96000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2008,100000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2009,122300,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2010,107900,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2011,106800,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2012,108500,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2013,110427,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2014,111475,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2015,108233,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2016,107898,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2017,106389,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2018,112089,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2019,116012,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,LU,2020,122546.004,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2000,1401000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2001,1546000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2002,1655000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2003,1641000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2004,1545000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2005,1448000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2006,1417000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2007,1380000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2008,1384000,
ESTAT:ROAD_EQS_CARAGE(1.0),01/07/22 23:00:00,A,NR,Y2-5,NL,2009,1430000,
